o_city_id,d_city_id,flow_pop
130700,620400,10
130700,620500,10
130700,620600,6
130700,620700,6
130700,620800,6
130700,620900,6
130700,621000,7
130700,621100,10
130700,621200,9
130700,622900,10
130700,623000,8
130700,630100,7
130700,630200,5
130700,632200,6
130700,632300,9
130700,632500,8
130700,632600,8
130700,632700,10
130700,632800,9
130700,640100,21
130700,640200,8
130700,640300,5
130700,640400,7
130700,640500,9
130700,650100,31
130700,650200,9
130700,650400,6
130700,650500,10
130700,652300,6
130700,652700,8
130700,652800,5
130700,652900,9
130700,653000,5
130700,653100,6
130700,653200,7
130700,654000,5
130700,654200,6
130700,654300,7
130700,659001,9
130700,659002,5
130700,659003,9
130700,659004,9
130700,659005,8
130700,659006,6
130700,659007,6
130700,659008,8
130800,110000,3589
130800,120000,862
130800,130100,154
130800,130200,1480
130800,130300,522
130800,130400,39
130800,130500,26
130800,130600,259
130800,130700,771
130800,130900,138
130800,131000,532
130800,131100,41
130800,140100,14
130800,140200,29
130800,140300,9
130800,140400,5
130800,140500,6
130800,140600,6
130800,140700,7
130800,140800,10
130800,140900,11
130800,141000,6
130800,141100,6
130800,150100,69
130800,150200,27
130800,150300,5
130800,150400,1745
130800,150500,135
130800,150600,23
130800,150700,25
130800,150800,8
130800,150900,63
130800,152200,38
130800,152500,480
130800,152900,7
130800,210100,69
130800,210200,31
130800,210300,39
130800,210400,8
130800,210500,6
130800,210600,10
130800,210700,57
130800,210800,29
130800,210900,41
130800,211000,9
130800,211100,25
130800,211200,15
130800,211300,594
130800,211400,101
130800,220100,56
130800,220200,11
130800,220300,25
130800,220400,6
130800,220500,8
130800,220600,6
130800,220700,21
130800,220800,14
130800,222400,7
130800,230100,46
130800,230200,21
130800,230300,5
130800,230400,7
130800,230500,6
130800,230600,22
130800,230700,5
130800,230800,8
130800,230900,9
130800,231000,6
130800,231100,6
130800,231200,11
130800,232700,7
130800,310000,9
130800,320100,5
130800,320200,6
130800,320300,8
130800,320400,7
130800,320500,7
130800,320600,7
130800,320700,5
130800,320800,9
130800,320900,7
130800,321000,7
130800,321100,9
130800,321200,5
130800,321300,5
130800,330100,5
130800,330200,9
130800,330300,5
130800,330400,6
130800,330500,5
130800,330600,9
130800,330700,8
130800,330800,9
130800,330900,6
130800,331000,7
130800,331100,5
130800,340100,7
130800,340200,8
130800,340300,7
130800,340400,8
130800,340500,8
130800,340600,7
130800,340700,9
130800,340800,6
130800,341000,5
130800,341100,8
130800,341200,9
130800,341300,9
130800,341500,7
130800,341600,6
130800,341700,7
130800,341800,9
130800,350100,8
130800,350200,9
130800,350300,9
130800,350400,8
130800,350500,5
130800,350600,8
130800,350700,7
130800,350800,9
130800,350900,7
130800,360100,6
130800,360200,8
130800,360300,10
130800,360400,9
130800,360500,8
130800,360600,8
130800,360700,9
130800,360800,7
130800,360900,8
130800,361000,7
130800,361100,8
130800,370100,31
130800,370200,23
130800,370300,13
130800,370400,6
130800,370500,17
130800,370600,11
130800,370700,27
130800,370800,12
130800,370900,9
130800,371000,8
130800,371100,5
130800,371300,20
130800,371400,26
130800,371500,12
130800,371600,21
130800,371700,9
130800,410100,18
130800,410200,5
130800,410300,7
130800,410400,8
130800,410500,6
130800,410600,8
130800,410700,6
130800,410800,10
130800,410900,6
130800,411000,10
130800,411100,7
130800,411200,7
130800,411300,5
130800,411400,6
130800,411500,8
130800,411600,8
130800,411700,6
130800,419001,9
130800,420100,7
130800,420200,9
130800,420300,7
130800,420500,5
130800,420600,7
130800,420700,7
130800,420800,7
130800,420900,6
130800,421000,9
130800,421100,5
130800,421200,6
130800,421300,10
130800,422800,10
130800,429004,9
130800,429005,7
130800,429006,7
130800,429021,7
130800,430100,6
130800,430200,5
130800,430300,5
130800,430400,8
130800,430500,9
130800,430600,10
130800,430700,8
130800,430800,9
130800,430900,6
130800,431000,5
130800,431100,10
130800,431200,8
130800,431300,7
130800,433100,7
130800,440100,5
130800,440200,5
130800,440300,6
130800,440400,8
130800,440500,8
130800,440600,10
130800,440700,10
130800,440800,8
130800,440900,6
130800,441200,8
130800,441300,5
130800,441400,10
130800,441500,7
130800,441600,6
130800,441700,9
130800,441800,6
130800,441900,8
130800,442000,7
130800,445100,10
130800,445200,9
130800,445300,6
130800,450100,6
130800,450200,10
130800,450300,9
130800,450400,6
130800,450500,6
130800,450600,5
130800,450700,10
130800,450800,6
130800,450900,9
130800,451000,7
130800,451100,7
130800,451200,9
130800,451300,6
130800,451400,6
130800,460100,5
130800,460200,10
130800,460300,5
130800,460400,5
130800,469001,10
130800,469002,5
130800,469005,8
130800,469006,7
130800,469007,5
130800,469021,7
130800,469022,10
130800,469023,9
130800,469024,6
130800,469025,7
130800,469026,9
130800,469027,7
130800,469028,7
130800,469029,5
130800,469030,6
130800,500000,6
130800,510100,6
130800,510300,9
130800,510400,9
130800,510500,5
130800,510600,8
130800,510700,10
130800,510800,5
130800,510900,6
130800,511000,10
130800,511100,5
130800,511300,7
130800,511400,10
130800,511500,7
130800,511600,10
130800,511700,9
130800,511800,9
130800,511900,7
130800,512000,7
130800,513200,9
130800,513300,7
130800,513400,7
130800,520100,6
130800,520200,6
130800,520300,5
130800,520400,8
130800,520500,8
130800,520600,5
130800,522300,5
130800,522600,7
130800,522700,5
130800,530100,8
130800,530300,10
130800,530400,5
130800,530500,6
130800,530600,5
130800,530700,10
130800,530800,10
130800,530900,6
130800,532300,8
130800,532500,9
130800,532600,6
130800,532800,5
130800,532900,6
130800,533100,8
130800,533300,8
130800,533400,5
130800,540100,5
130800,540200,7
130800,540300,8
130800,540400,5
130800,540500,6
130800,540600,5
130800,542500,6
130800,610100,12
130800,610200,6
130800,610300,5
130800,610400,7
130800,610500,5
130800,610600,9
130800,610700,7
130800,610800,6
130800,610900,9
130800,611000,9
130800,620100,8
130800,620200,5
130800,620300,7
130800,620400,6
130800,620500,6
130800,620600,9
130800,620700,10
130800,620800,6
130800,620900,6
130800,621000,9
130800,621100,7
130800,621200,7
130800,622900,5
130800,623000,6
130800,630100,10
130800,630200,6
130800,632200,7
130800,632300,8
130800,632500,10
130800,632600,5
130800,632700,8
130800,632800,9
130800,640100,5
130800,640200,9
130800,640300,9
130800,640400,6
130800,640500,9
130800,650100,5
130800,650200,5
130800,650400,9
130800,650500,7
130800,652300,5
130800,652700,6
130800,652800,7
130800,652900,8
130800,653000,6
130800,653100,9
130800,653200,9
130800,654000,6
130800,654200,7
130800,654300,9
130800,659001,5
130800,659002,8
130800,659003,5
130800,659004,5
130800,659005,6
130800,659006,6
130800,659007,7
130800,659008,6
130900,110000,4672
130900,120000,9828
130900,130100,1940
130900,130200,1599
130900,130300,717
130900,130400,726
130900,130500,818
130900,130600,4428
130900,130700,310
130900,130800,185
130900,131000,4340
130900,131100,3364
130900,140100,66
130900,140200,69
130900,140300,22
130900,140400,34
130900,140500,14
130900,140600,22
130900,140700,48
130900,140800,20
130900,140900,107
130900,141000,23
130900,141100,24
130900,150100,58
130900,150200,36
130900,150300,5
130900,150400,84
130900,150500,27
130900,150600,44
130900,150700,12
130900,150800,11
130900,150900,42
130900,152200,8
130900,152500,28
130900,152900,6
130900,210100,289
130900,210200,59
130900,210300,51
130900,210400,17
130900,210500,11
130900,210600,18
130900,210700,85
130900,210800,41
130900,210900,23
130900,211000,22
130900,211100,64
130900,211200,19
130900,211300,37
130900,211400,181
130900,220100,101
130900,220200,26
130900,220300,25
130900,220400,7
130900,220500,17
130900,220600,8
130900,220700,16
130900,220800,9
130900,222400,10
130900,230100,86
130900,230200,15
130900,230300,5
130900,230400,8
130900,230500,8
130900,230600,19
130900,230700,5
130900,230800,10
130900,230900,9
130900,231000,12
130900,231100,8
130900,231200,15
130900,232700,6
130900,310000,115
130900,320100,73
130900,320200,51
130900,320300,181
130900,320400,39
130900,320500,77
130900,320600,53
130900,320700,110
130900,320800,42
130900,320900,64
130900,321000,44
130900,321100,16
130900,321200,33
130900,321300,51
130900,330100,59
130900,330200,28
130900,330300,18
130900,330400,27
130900,330500,13
130900,330600,12
130900,330700,22
130900,330800,5
130900,330900,8
130900,331000,16
130900,331100,7
130900,340100,75
130900,340200,22
130900,340300,27
130900,340400,13
130900,340500,11
130900,340600,15
130900,340700,8
130900,340800,26
130900,341000,7
130900,341100,21
130900,341200,67
130900,341300,41
130900,341500,19
130900,341600,43
130900,341700,8
130900,341800,8
130900,350100,12
130900,350200,8
130900,350300,5
130900,350400,9
130900,350500,10
130900,350600,8
130900,350700,10
130900,350800,6
130900,350900,8
130900,360100,24
130900,360200,5
130900,360300,6
130900,360400,12
130900,360500,8
130900,360600,9
130900,360700,8
130900,360800,6
130900,360900,6
130900,361000,8
130900,361100,8
130900,370100,1077
130900,370200,453
130900,370300,445
130900,370400,100
130900,370500,712
130900,370600,339
130900,370700,694
130900,370800,292
130900,370900,298
130900,371000,126
130900,371100,88
130900,371300,451
130900,371400,3401
130900,371500,470
130900,371600,1972
130900,371700,266
130900,410100,144
130900,410200,64
130900,410300,32
130900,410400,17
130900,410500,97
130900,410600,29
130900,410700,72
130900,410800,29
130900,410900,256
130900,411000,23
130900,411100,12
130900,411200,9
130900,411300,33
130900,411400,98
130900,411500,39
130900,411600,104
130900,411700,44
130900,419001,6
130900,420100,51
130900,420200,5
130900,420300,7
130900,420500,8
130900,420600,14
130900,420700,6
130900,420800,6
130900,420900,8
130900,421000,9
130900,421100,16
130900,421200,6
130900,421300,7
130900,422800,10
130900,429004,7
130900,429005,5
130900,429006,9
130900,429021,6
130900,430100,26
130900,430200,8
130900,430300,6
130900,430400,9
130900,430500,6
130900,430600,6
130900,430700,5
130900,430800,5
130900,430900,9
130900,431000,7
130900,431100,6
130900,431200,6
130900,431300,5
130900,433100,10
130900,440100,28
130900,440200,9
130900,440300,16
130900,440400,10
130900,440500,9
130900,440600,7
130900,440700,6
130900,440800,5
130900,440900,6
130900,441200,10
130900,441300,7
130900,441400,10
130900,441500,5
130900,441600,5
130900,441700,8
130900,441800,6
130900,441900,12
130900,442000,6
130900,445100,8
130900,445200,8
130900,445300,5
130900,450100,8
130900,450200,9
130900,450300,9
130900,450400,6
130900,450500,5
130900,450600,9
130900,450700,10
130900,450800,6
130900,450900,10
130900,451000,7
130900,451100,9
130900,451200,6
130900,451300,6
130900,451400,7
130900,460100,5
130900,460200,6
130900,460300,6
130900,460400,8
130900,469001,9
130900,469002,9
130900,469005,9
130900,469006,8
130900,469007,9
130900,469021,5
130900,469022,8
130900,469023,8
130900,469024,7
130900,469025,5
130900,469026,7
130900,469027,7
130900,469028,5
130900,469029,10
130900,469030,10
130900,500000,23
130900,510100,24
130900,510300,5
130900,510400,8
130900,510500,9
130900,510600,10
130900,510700,10
130900,510800,9
130900,510900,5
130900,511000,7
130900,511100,5
130900,511300,10
130900,511400,5
130900,511500,7
130900,511600,10
130900,511700,10
130900,511800,6
130900,511900,5
130900,512000,8
130900,513200,6
130900,513300,7
130900,513400,8
130900,520100,8
130900,520200,10
130900,520300,5
130900,520400,5
130900,520500,10
130900,520600,7
130900,522300,9
130900,522600,7
130900,522700,9
130900,530100,9
130900,530300,8
130900,530400,7
130900,530500,6
130900,530600,10
130900,530700,6
130900,530800,10
130900,530900,6
130900,532300,5
130900,532500,8
130900,532600,8
130900,532800,5
130900,532900,9
130900,533100,7
130900,533300,9
130900,533400,5
130900,540100,5
130900,540200,6
130900,540300,7
130900,540400,5
130900,540500,6
130900,540600,8
130900,542500,6
130900,610100,55
130900,610200,9
130900,610300,8
130900,610400,7
130900,610500,11
130900,610600,6
130900,610700,8
130900,610800,36
130900,610900,9
130900,611000,10
130900,620100,6
130900,620200,7
130900,620300,9
130900,620400,6
130900,620500,8
130900,620600,8
130900,620700,6
130900,620800,7
130900,620900,9
130900,621000,7
130900,621100,8
130900,621200,10
130900,622900,8
130900,623000,5
130900,630100,5
130900,630200,5
130900,632200,6
130900,632300,7
130900,632500,8
130900,632600,6
130900,632700,9
130900,632800,8
130900,640100,10
130900,640200,7
130900,640300,7
130900,640400,9
130900,640500,6
130900,650100,9
130900,650200,9
130900,650400,6
130900,650500,9
130900,652300,9
130900,652700,8
130900,652800,10
130900,652900,7
130900,653000,7
130900,653100,5
130900,653200,10
130900,654000,5
130900,654200,10
130900,654300,7
130900,659001,8
130900,659002,5
130900,659003,8
130900,659004,6
130900,659005,6
130900,659006,5
130900,659007,9
130900,659008,7
130900,659009,9
131000,110000,39118
131000,120000,12494
131000,130100,1032
131000,130200,2108
131000,130300,741
131000,130400,396
131000,130500,340
131000,130600,5957
131000,130700,728
131000,130800,482
131000,130900,4373
131000,131100,821
131000,140100,91
131000,140200,123
131000,140300,27
131000,140400,21
131000,140500,7
131000,140600,34
131000,140700,56
131000,140800,23
131000,140900,146
131000,141000,25
131000,141100,22
131000,150100,89
131000,150200,46
131000,150300,9
131000,150400,112
131000,150500,19
131000,150600,60
131000,150700,8
131000,150800,13
131000,150900,66
131000,152200,6
131000,152500,42
131000,152900,9
131000,210100,152
131000,210200,52
131000,210300,36
131000,210400,10
131000,210500,7
131000,210600,14
131000,210700,55
131000,210800,30
131000,210900,15
131000,211000,13
131000,211100,36
131000,211200,12
131000,211300,39
131000,211400,212
131000,220100,47
131000,220200,13
131000,220300,14
131000,220400,5
131000,220500,11
131000,220600,10
131000,220700,9
131000,220800,6
131000,222400,5
131000,230100,56
131000,230200,14
131000,230300,8
131000,230400,5
131000,230500,6
131000,230600,12
131000,230700,7
131000,230800,5
131000,230900,8
131000,231000,6
131000,231100,9
131000,231200,13
131000,232700,5
131000,310000,34
131000,320100,23
131000,320200,13
131000,320300,57
131000,320400,11
131000,320500,23
131000,320600,14
131000,320700,21
131000,320800,13
131000,320900,15
131000,321000,13
131000,321100,5
131000,321200,9
131000,321300,17
131000,330100,19
131000,330200,7
131000,330300,6
131000,330400,7
131000,330500,8
131000,330600,8
131000,330700,7
131000,330800,7
131000,330900,8
131000,331000,5
131000,331100,8
131000,340100,25
131000,340200,9
131000,340300,8
131000,340400,5
131000,340500,8
131000,340600,6
131000,340700,9
131000,340800,11
131000,341000,8
131000,341100,6
131000,341200,31
131000,341300,15
131000,341500,8
131000,341600,22
131000,341700,10
131000,341800,8
131000,350100,8
131000,350200,8
131000,350300,9
131000,350400,10
131000,350500,7
131000,350600,6
131000,350700,8
131000,350800,5
131000,350900,6
131000,360100,10
131000,360200,6
131000,360300,10
131000,360400,6
131000,360500,5
131000,360600,8
131000,360700,8
131000,360800,8
131000,360900,6
131000,361000,10
131000,361100,5
131000,370100,276
131000,370200,107
131000,370300,82
131000,370400,32
131000,370500,107
131000,370600,81
131000,370700,127
131000,370800,90
131000,370900,89
131000,371000,34
131000,371100,18
131000,371300,124
131000,371400,440
131000,371500,134
131000,371600,182
131000,371700,105
131000,410100,99
131000,410200,40
131000,410300,21
131000,410400,11
131000,410500,55
131000,410600,14
131000,410700,36
131000,410800,17
131000,410900,110
131000,411000,15
131000,411100,7
131000,411200,5
131000,411300,28
131000,411400,44
131000,411500,36
131000,411600,69
131000,411700,30
131000,419001,10
131000,420100,34
131000,420200,7
131000,420300,8
131000,420500,6
131000,420600,9
131000,420700,6
131000,420800,8
131000,420900,7
131000,421000,7
131000,421100,8
131000,421200,6
131000,421300,6
131000,422800,6
131000,429004,9
131000,429005,5
131000,429006,10
131000,429021,6
131000,430100,18
131000,430200,6
131000,430300,6
131000,430400,8
131000,430500,5
131000,430600,5
131000,430700,6
131000,430800,5
131000,430900,9
131000,431000,5
131000,431100,8
131000,431200,5
131000,431300,5
131000,433100,6
131000,440100,23
131000,440200,9
131000,440300,10
131000,440400,7
131000,440500,5
131000,440600,6
131000,440700,8
131000,440800,10
131000,440900,6
131000,441200,5
131000,441300,10
131000,441400,5
131000,441500,8
131000,441600,8
131000,441700,5
131000,441800,5
131000,441900,8
131000,442000,7
131000,445100,10
131000,445200,10
131000,445300,5
131000,450100,6
131000,450200,7
131000,450300,6
131000,450400,5
131000,450500,5
131000,450600,5
131000,450700,10
131000,450800,5
131000,450900,10
131000,451000,9
131000,451100,7
131000,451200,5
131000,451300,9
131000,451400,7
131000,460100,7
131000,460200,6
131000,460300,7
131000,460400,6
131000,469001,6
131000,469002,5
131000,469005,9
131000,469006,9
131000,469007,5
131000,469021,5
131000,469022,6
131000,469023,10
131000,469024,8
131000,469025,9
131000,469026,9
131000,469027,9
131000,469028,10
131000,469029,9
131000,469030,7
131000,500000,25
131000,510100,25
131000,510300,10
131000,510400,6
131000,510500,7
131000,510600,5
131000,510700,9
131000,510800,6
131000,510900,7
131000,511000,10
131000,511100,9
131000,511300,5
131000,511400,5
131000,511500,5
131000,511600,8
131000,511700,5
131000,511800,9
131000,511900,8
131000,512000,9
131000,513200,7
131000,513300,7
131000,513400,9
131000,520100,6
131000,520200,9
131000,520300,10
131000,520400,7
131000,520500,10
131000,520600,7
131000,522300,8
131000,522600,10
131000,522700,6
131000,530100,8
131000,530300,5
131000,530400,6
131000,530500,10
131000,530600,5
131000,530700,9
131000,530800,9
131000,530900,8
131000,532300,7
131000,532500,5
131000,532600,8
131000,532800,8
131000,532900,8
131000,533100,7
131000,533300,8
131000,533400,7
131000,540100,9
131000,540200,8
131000,540300,6
131000,540400,7
131000,540500,6
131000,540600,8
131000,542500,9
131000,610100,58
131000,610200,10
131000,610300,7
131000,610400,7
131000,610500,10
131000,610600,6
131000,610700,8
131000,610800,29
131000,610900,8
131000,611000,8
131000,620100,9
131000,620200,6
131000,620300,10
131000,620400,5
131000,620500,5
131000,620600,9
131000,620700,6
131000,620800,6
131000,620900,8
131000,621000,11
131000,621100,5
131000,621200,9
131000,622900,6
131000,623000,7
131000,630100,5
131000,630200,9
131000,632200,5
131000,632300,6
131000,632500,9
131000,632600,6
131000,632700,5
131000,632800,8
131000,640100,12
131000,640200,7
131000,640300,6
131000,640400,6
131000,640500,5
131000,650100,9
131000,650200,7
131000,650400,6
131000,650500,10
131000,652300,8
131000,652700,10
131000,652800,6
131000,652900,8
131000,653000,7
131000,653100,6
131000,653200,6
131000,654000,7
131000,654200,7
131000,654300,10
131000,659001,5
131000,659002,8
131000,659003,5
131000,659004,8
131000,659005,8
131000,659006,9
131000,659007,6
131000,659008,9
131000,659009,5
131100,110000,2131
131100,120000,1372
131100,130100,3825
131100,130200,336
131100,130300,158
131100,130400,1241
131100,130500,2548
131100,130600,2022
131100,130700,167
131100,130800,56
131100,130900,3642
131100,131000,921
131100,140100,77
131100,140200,45
131100,140300,32
131100,140400,43
131100,140500,17
131100,140600,15
131100,140700,54
131100,140800,19
131100,140900,50
131100,141000,22
131100,141100,26
131100,150100,31
131100,150200,16
131100,150300,9
131100,150400,22
131100,150500,7
131100,150600,25
131100,150700,8
131100,150800,6
131100,150900,19
131100,152200,6
131100,152500,11
131100,152900,5
131100,210100,105
131100,210200,26
131100,210300,14
131100,210400,5
131100,210500,6
131100,210600,6
131100,210700,20
131100,210800,11
131100,210900,6
131100,211000,7
131100,211100,16
131100,211200,5
131100,211300,11
131100,211400,43
131100,220100,35
131100,220200,8
131100,220300,7
131100,220400,9
131100,220500,5
131100,220600,10
131100,220700,5
131100,220800,7
131100,222400,10
131100,230100,30
131100,230200,5
131100,230300,5
131100,230400,10
131100,230500,5
131100,230600,7
131100,230700,6
131100,230800,10
131100,230900,9
131100,231000,7
131100,231100,9
131100,231200,5
131100,232700,8
131100,310000,25
131100,320100,20
131100,320200,15
131100,320300,54
131100,320400,9
131100,320500,19
131100,320600,12
131100,320700,21
131100,320800,10
131100,320900,14
131100,321000,10
131100,321100,5
131100,321200,8
131100,321300,16
131100,330100,15
131100,330200,7
131100,330300,5
131100,330400,11
131100,330500,6
131100,330600,5
131100,330700,10
131100,330800,6
131100,330900,7
131100,331000,9
131100,331100,6
131100,340100,24
131100,340200,5
131100,340300,7
131100,340400,8
131100,340500,8
131100,340600,5
131100,340700,10
131100,340800,13
131100,341000,9
131100,341100,6
131100,341200,66
131100,341300,15
131100,341500,18
131100,341600,40
131100,341700,6
131100,341800,5
131100,350100,7
131100,350200,5
131100,350300,6
131100,350400,8
131100,350500,6
131100,350600,7
131100,350700,10
131100,350800,7
131100,350900,9
131100,360100,22
131100,360200,10
131100,360300,5
131100,360400,12
131100,360500,5
131100,360600,9
131100,360700,7
131100,360800,5
131100,360900,6
131100,361000,9
131100,361100,6
131100,370100,345
131100,370200,62
131100,370300,61
131100,370400,35
131100,370500,88
131100,370600,50
131100,370700,83
131100,370800,100
131100,370900,106
131100,371000,20
131100,371100,19
131100,371300,109
131100,371400,2368
131100,371500,486
131100,371600,164
131100,371700,249
131100,410100,159
131100,410200,97
131100,410300,35
131100,410400,20
131100,410500,134
131100,410600,34
131100,410700,85
131100,410800,34
131100,410900,334
131100,411000,29
131100,411100,14
131100,411200,11
131100,411300,42
131100,411400,109
131100,411500,63
131100,411600,140
131100,411700,52
131100,419001,5
131100,420100,59
131100,420200,6
131100,420300,9
131100,420500,10
131100,420600,18
131100,420700,9
131100,420800,7
131100,420900,11
131100,421000,11
131100,421100,19
131100,421200,7
131100,421300,10
131100,422800,5
131100,429004,7
131100,429005,6
131100,429006,9
131100,429021,8
131100,430100,30
131100,430200,7
131100,430300,9
131100,430400,6
131100,430500,7
131100,430600,8
131100,430700,6
131100,430800,6
131100,430900,7
131100,431000,6
131100,431100,10
131100,431200,7
131100,431300,6
131100,433100,5
131100,440100,30
131100,440200,9
131100,440300,16
131100,440400,8
131100,440500,9
131100,440600,7
131100,440700,6
131100,440800,10
131100,440900,8
131100,441200,5
131100,441300,7
131100,441400,6
131100,441500,8
131100,441600,9
131100,441700,8
131100,441800,9
131100,441900,12
131100,442000,8
131100,445100,5
131100,445200,10
131100,445300,8
131100,450100,9
131100,450200,7
131100,450300,5
131100,450400,5
131100,450500,6
131100,450600,8
131100,450700,8
131100,450800,8
131100,450900,9
131100,451000,8
131100,451100,9
131100,451200,6
131100,451300,9
131100,451400,7
131100,460100,5
131100,460200,6
131100,460300,5
131100,460400,8
131100,469001,5
131100,469002,9
131100,469005,7
131100,469006,8
131100,469007,9
131100,469021,5
131100,469022,6
131100,469023,5
131100,469024,7
131100,469025,7
131100,469026,5
131100,469027,7
131100,469028,9
131100,469029,7
131100,469030,5
131100,500000,27
131100,510100,23
131100,510300,6
131100,510400,8
131100,510500,10
131100,510600,8
131100,510700,8
131100,510800,5
131100,510900,8
131100,511000,5
131100,511100,5
131100,511300,9
131100,511400,8
131100,511500,5
131100,511600,6
131100,511700,5
131100,511800,10
131100,511900,10
131100,512000,5
131100,513200,8
131100,513300,6
131100,513400,9
131100,520100,9
131100,520200,6
131100,520300,6
131100,520400,10
131100,520500,5
131100,520600,9
131100,522300,8
131100,522600,6
131100,522700,7
131100,530100,9
131100,530300,8
131100,530400,5
131100,530500,5
131100,530600,7
131100,530700,9
131100,530800,5
131100,530900,7
131100,532300,9
131100,532500,6
131100,532600,5
131100,532800,10
131100,532900,9
131100,533100,7
131100,533300,7
131100,533400,8
131100,540100,8
131100,540200,5
131100,540300,7
131100,540400,7
131100,540500,7
131100,540600,6
131100,542500,8
131100,610100,56
131100,610200,9
131100,610300,9
131100,610400,7
131100,610500,14
131100,610600,6
131100,610700,5
131100,610800,23
131100,610900,9
131100,611000,10
131100,620100,5
131100,620200,9
131100,620300,5
131100,620400,5
131100,620500,7
131100,620600,7
131100,620700,6
131100,620800,8
131100,620900,7
131100,621000,9
131100,621100,10
131100,621200,8
131100,622900,6
131100,623000,6
131100,630100,7
131100,630200,7
131100,632200,7
131100,632300,9
131100,632500,5
131100,632600,9
131100,632700,9
131100,632800,7
131100,640100,10
131100,640200,10
131100,640300,6
131100,640400,9
131100,640500,6
131100,650100,5
131100,650200,7
131100,650400,9
131100,650500,5
131100,652300,6
131100,652700,8
131100,652800,8
131100,652900,5
131100,653000,5
131100,653100,5
131100,653200,8
131100,654000,8
131100,654200,6
131100,654300,6
131100,659001,7
131100,659002,5
131100,659003,8
131100,659004,9
131100,659005,6
131100,659006,5
131100,659008,7
140100,110000,304
140100,120000,110
140100,130100,642
140100,130200,32
140100,130300,18
140100,130400,127
140100,130500,150
140100,130600,194
140100,130700,74
140100,130800,9
140100,130900,66
140100,131000,56
140100,131100,44
140100,140200,707
140100,140300,1147
140100,140400,1292
140100,140500,364
140100,140600,624
140100,140700,13506
140100,140800,337
140100,140900,3393
140100,141000,823
140100,141100,4227
140100,150100,93
140100,150200,33
140100,150300,5
140100,150400,6
140100,150500,5
140100,150600,104
140100,150700,10
140100,150800,8
140100,150900,46
140100,152200,6
140100,152500,10
140100,152900,5
140100,210100,11
140100,210200,8
140100,210300,5
140100,210400,7
140100,210500,8
140100,210600,9
140100,210700,9
140100,210800,5
140100,210900,5
140100,211000,6
140100,211100,5
140100,211200,6
140100,211300,7
140100,211400,5
140100,220100,5
140100,220200,8
140100,220300,9
140100,220400,8
140100,220500,9
140100,220600,9
140100,220700,9
140100,220800,5
140100,222400,10
140100,230100,5
140100,230200,5
140100,230300,6
140100,230400,7
140100,230500,5
140100,230600,9
140100,230700,9
140100,230800,8
140100,230900,8
140100,231000,7
140100,231100,5
140100,231200,6
140100,232700,9
140100,310000,14
140100,320100,7
140100,320200,5
140100,320300,16
140100,320400,9
140100,320500,7
140100,320600,6
140100,320700,10
140100,320800,7
140100,320900,5
140100,321000,7
140100,321100,6
140100,321200,7
140100,321300,5
140100,330100,7
140100,330200,7
140100,330300,6
140100,330400,9
140100,330500,9
140100,330600,5
140100,330700,7
140100,330800,5
140100,330900,7
140100,331000,6
140100,331100,5
140100,340100,8
140100,340200,7
140100,340300,8
140100,340400,5
140100,340500,8
140100,340600,10
140100,340700,8
140100,340800,8
140100,341000,7
140100,341100,8
140100,341200,9
140100,341300,5
140100,341500,7
140100,341600,8
140100,341700,9
140100,341800,9
140100,350100,5
140100,350200,7
140100,350300,7
140100,350400,9
140100,350500,7
140100,350600,5
140100,350700,8
140100,350800,5
140100,350900,5
140100,360100,5
140100,360200,9
140100,360300,7
140100,360400,6
140100,360500,8
140100,360600,10
140100,360700,7
140100,360800,5
140100,360900,9
140100,361000,9
140100,361100,5
140100,370100,66
140100,370200,23
140100,370300,17
140100,370400,8
140100,370500,10
140100,370600,16
140100,370700,20
140100,370800,29
140100,370900,23
140100,371000,8
140100,371100,6
140100,371300,37
140100,371400,40
140100,371500,41
140100,371600,11
140100,371700,20
140100,410100,100
140100,410200,16
140100,410300,44
140100,410400,12
140100,410500,73
140100,410600,8
140100,410700,32
140100,410800,37
140100,410900,17
140100,411000,11
140100,411100,8
140100,411200,11
140100,411300,16
140100,411400,19
140100,411500,6
140100,411600,28
140100,411700,13
140100,419001,15
140100,420100,14
140100,420200,10
140100,420300,5
140100,420500,7
140100,420600,6
140100,420700,6
140100,420800,10
140100,420900,6
140100,421000,8
140100,421100,5
140100,421200,10
140100,421300,5
140100,422800,6
140100,429004,7
140100,429005,9
140100,429006,8
140100,429021,8
140100,430100,7
140100,430200,6
140100,430300,8
140100,430400,6
140100,430500,7
140100,430600,8
140100,430700,10
140100,430800,6
140100,430900,6
140100,431000,8
140100,431100,6
140100,431200,8
140100,431300,6
140100,433100,8
140100,440100,9
140100,440200,8
140100,440300,6
140100,440400,10
140100,440500,10
140100,440600,8
140100,440700,5
140100,440800,5
140100,440900,8
140100,441200,6
140100,441300,9
140100,441400,5
140100,441500,5
140100,441600,10
140100,441700,5
140100,441800,8
140100,441900,8
140100,442000,9
140100,445100,9
140100,445200,9
140100,445300,9
140100,450100,9
140100,450200,8
140100,450300,5
140100,450400,8
140100,450500,8
140100,450600,9
140100,450700,7
140100,450800,9
140100,450900,10
140100,451000,5
140100,451100,10
140100,451200,6
140100,451300,7
140100,451400,8
140100,460100,5
140100,460200,8
140100,460300,5
140100,460400,7
140100,469001,8
140100,469002,7
140100,469005,7
140100,469006,8
